,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
65,70,7,0,8.82,8.35,76
66,80,7,0,11.35,6.87,76
67,90,6,0,6.83,4.6,76
68,100,4,0,5.3,3.95,76
69,110,7,0,7.77,6.12,76
70,120,5,0,6.45,6.5,72
71,130,5,0,8.34,5.17,72
72,140,3,0,7.02,4.24,72
73,150,3,0,7.53,4.18,72
74,160,4,0,10.51,8.89,72
75,170,3,0,9.61,5.92,75
76,180,3,0,11.32,5.67,75
77,190,8,0,10.92,8.77,75
78,200,5,0,7.45,5.24,75
79,210,6,0,11.52,4.15,75
80,220,7,0,8.02,8.53,80
81,230,5,0,9.12,4.37,80
82,240,6,0,9.21,7.2,80
83,250,7,0,8.04,7.16,80
84,260,5,0,9.45,5.02,80
85,270,2,0,10.9,4.21,71
86,280,4,0,11.04,5.99,71
87,290,7,0,7.56,5.17,71
88,300,16,0,11.9,5.31,71
89,310,7,0,10.22,5.99,71
90,320,8,0,6.51,6.68,81
91,330,2,0,6.98,3.26,81
92,340,8,0,6.65,3.94,81
93,350,7,0,5.86,4.07,81
94,360,4,0,4.03,2.76,81
95,370,5,0,8.93,5.04,73
96,380,4,0,5.98,3.2,73
97,390,5,0,5.39,4.13,73
98,400,5,0,5.51,3.73,73
99,410,4,0,5.1,4.67,73
100,420,8,0,8.01,3.84,77
101,430,4,0,10.45,3.63,77
102,440,6,0,10.63,4.48,77
103,450,13,0,10.05,9.27,77
104,460,5,0,5.02,4.4,77
105,470,6,0,8.31,4.7,80
106,480,4,0,4.18,3.03,80
107,490,4,0,4.5,2.67,80
108,500,3,0,3.51,2.7,80
109,510,3,0,6.41,3.58,80
110,520,4,0,7.23,4.31,76
111,530,5,0,8.92,5.68,76
112,540,8,0,11.79,6.52,76
113,550,8,0,6.23,5.31,76
114,560,4,0,6.65,4.03,76
115,570,2,0,5.37,2.71,74
116,580,11,0,13.27,6.32,74
117,590,14,0,14.27,7.13,74
118,600,5,0,7.5,6.48,74
119,610,3,0,4.32,2.9,74
120,620,8,0,9.57,9.1,81
121,630,4,0,6.47,3.75,81
122,640,2,0,5.68,7.86,81
123,650,2,0,8.74,4.41,81
124,10,4,0,6.74,3.5,81
125,20,5,0,7.13,10.3,75
126,30,8,1,8.15,7.07,75
127,40,6,0,8.81,7.03,75
128,50,6,0,9.66,11.62,75
129,60,6,0,8.6,10.55,75
130,70,7,0,9.43,5.88,72
131,80,5,0,12.61,7.42,72
132,90,5,0,8.87,5.62,72
133,100,3,0,9.69,7.43,72
134,110,8,0,7.2,8.3,72
135,120,9,0,5.96,6.36,69
136,130,8,0,5.43,5.28,69
137,140,15,0,5.82,7.75,69
138,150,11,1,6.64,7.21,69
139,160,3,0,7.79,4.0,69
140,170,4,0,4.59,4.32,74
141,180,3,0,9.52,4.07,74
142,190,3,0,7.56,5.5,74
143,200,5,0,11.15,3.9,74
144,210,3,0,6.96,3.35,74
145,220,4,0,8.29,5.0,81
146,230,1,0,7.44,5.72,81
147,240,3,0,8.72,3.65,81
148,250,7,0,7.66,5.59,81
149,260,12,1,9.42,10.64,81
150,270,14,1,5.91,10.89,75
151,280,6,0,6.46,5.35,75
152,290,6,0,8.54,5.46,75
153,300,6,0,6.2,5.63,75
154,310,6,0,6.11,10.16,75
155,320,9,0,11.7,9.41,77
156,330,4,0,9.07,8.77,77
157,340,6,0,8.4,5.05,77
158,350,4,0,6.34,5.7,77
159,360,3,0,6.36,3.73,77
160,370,1,0,8.69,2.68,72
161,380,5,0,8.1,12.27,72
162,390,3,0,7.05,3.08,72
163,400,3,0,5.57,3.05,72
164,410,1,0,5.46,2.61,72
165,420,3,0,7.58,6.66,74
166,430,3,0,8.73,3.01,74
167,440,3,0,8.83,9.15,74
168,450,2,0,5.37,9.95,74
169,460,5,0,8.46,10.82,74
170,470,1,1,6.91,9.24,76
171,480,5,0,8.34,8.24,76
172,490,1,0,9.73,6.94,76
173,500,3,0,7.68,5.95,76
174,510,0,0,7.34,6.45,76
175,520,2,0,10.38,6.06,85
176,530,3,0,10.99,6.33,85
177,540,1,0,6.62,6.22,74
178,550,13,0,8.24,7.7,75
179,560,10,1,9.92,5.89,75
180,570,2,0,9.85,11.3,72
181,580,3,0,9.59,9.58,74
182,590,4,0,9.48,7.49,71
