,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
118,540,15,0,11.32,4.65,59
119,550,11,0,10.52,2.6,59
120,560,1,0,7.24,2.24,59
121,570,7,0,10.82,4.01,59
122,580,3,0,6.55,3.72,59
123,590,10,0,7.22,4.47,59
124,600,11,0,8.04,4.87,59
125,610,13,0,8.82,2.62,60
126,620,2,0,4.28,2.04,60
127,10,7,0,6.11,2.35,60
128,20,23,3,11.16,5.18,60
129,30,15,0,6.25,3.61,60
130,40,12,0,5.57,2.84,60
131,50,16,0,6.94,3.21,60
132,60,3,0,5.89,3.06,60
133,70,6,0,6.83,3.34,60
134,80,7,0,7.17,3.59,60
135,90,7,0,5.76,2.94,60
136,100,11,0,10.18,2.59,60
137,110,5,0,7.09,3.28,60
138,120,7,0,7.64,10.0,60
139,130,16,1,7.18,5.79,60
140,140,0,0,5.71,2.71,59
141,150,1,0,6.31,2.53,59
142,160,0,0,7.65,3.14,59
143,170,7,3,8.09,4.21,59
144,180,4,0,6.04,4.2,59
145,190,8,0,8.17,2.44,61
146,200,15,0,6.59,2.53,61
147,210,16,0,7.68,3.09,61
148,220,5,0,5.89,2.56,61
149,230,23,0,8.32,2.68,61
150,240,14,0,8.69,6.83,60
151,250,5,0,8.14,5.52,60
152,260,4,0,6.35,6.45,60
153,270,7,0,5.75,7.24,60
154,280,14,0,6.89,2.76,60
155,290,6,0,7.73,2.46,61
156,300,4,1,5.71,2.26,61
157,310,4,1,7.45,2.58,61
158,320,3,0,6.9,2.15,61
159,330,3,0,5.95,3.34,61
160,340,0,0,7.02,2.6,60
161,350,4,0,5.83,2.53,60
162,360,12,0,5.34,2.26,60
163,370,1,0,6.23,2.94,60
164,380,2,0,3.35,2.22,60
165,390,3,0,10.21,7.23,61
166,400,2,0,3.56,2.5,61
167,410,10,0,8.76,6.94,61
168,420,31,0,4.97,2.95,61
169,430,17,0,7.86,3.69,61
170,440,10,0,6.1,5.02,61
171,450,14,0,8.28,5.41,61
172,460,6,0,8.16,4.47,61
173,470,10,0,8.67,3.72,61
174,480,14,0,4.86,1.84,61
175,490,5,0,8.52,4.55,62
176,500,4,0,6.91,5.04,62
177,510,5,0,6.05,4.78,62
178,520,9,0,7.6,5.46,62
179,530,5,0,8.17,5.62,62
180,540,17,0,8.6,4.77,60
181,550,31,0,8.54,5.74,60
182,560,28,0,5.78,2.32,60
183,570,24,0,6.68,2.59,60
184,580,13,0,8.28,4.08,60
185,590,8,0,8.0,4.1,60
186,600,19,0,7.68,4.2,55
187,610,8,0,5.82,2.8,62
188,620,12,0,7.73,3.77,55
