,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
150,620,0,0,9.72,3.77,91
151,630,3,0,11.49,4.81,91
152,640,1,0,9.51,7.39,91
153,650,1,0,8.96,4.09,91
154,660,2,0,10.04,11.31,91
155,670,3,0,12.33,10.5,89
156,680,7,0,10.26,5.54,89
157,690,1,0,9.45,5.7,89
158,700,2,0,6.21,7.01,89
159,710,0,0,6.69,4.72,89
160,720,0,0,11.46,5.39,89
161,730,0,0,5.22,4.16,89
162,740,0,0,7.2,5.57,89
163,750,0,0,4.78,3.77,89
164,760,5,0,7.14,5.35,89
165,770,2,0,6.99,3.46,91
166,780,6,0,6.67,4.38,91
167,790,6,0,6.41,5.17,91
168,800,1,0,4.34,3.12,91
169,810,3,0,9.96,4.9,91
170,820,2,0,5.81,5.01,91
171,830,2,0,10.32,5.97,91
172,840,1,0,7.01,5.4,91
173,850,2,0,8.18,5.84,91
174,860,3,0,5.49,3.82,91
175,870,0,0,4.58,4.95,90
176,880,0,0,7.32,3.51,90
177,890,4,0,7.75,7.0,90
178,900,8,0,9.69,8.19,87
