,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
163,400,5,0,7.33,7.06,67
164,410,5,0,9.23,7.13,67
165,420,3,0,7.48,7.91,64
166,430,1,0,7.55,7.16,64
167,440,4,0,7.44,7.83,64
168,450,1,0,5.4,6.22,64
169,460,3,0,3.77,3.86,64
170,470,4,0,7.3,6.97,66
171,480,8,0,6.34,7.57,66
172,490,8,0,7.89,6.09,62
173,500,3,0,5.25,6.85,65
174,510,4,0,8.53,6.54,69
175,520,6,0,5.28,7.08,60
176,530,8,0,6.86,9.8,68
177,540,6,0,8.08,6.39,61
178,550,4,0,4.53,6.71,60
179,560,4,0,4.52,6.46,61
180,570,3,0,5.61,5.67,65
181,580,4,0,7.47,5.88,62
182,590,2,0,8.04,5.77,60
183,600,5,0,3.62,7.49,60
