,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
128,170,2,0,10.3,5.13,79
129,180,1,0,8.09,4.61,79
130,190,2,0,6.11,3.88,77
131,200,6,0,7.18,8.84,77
132,210,2,0,8.73,4.94,77
133,220,1,0,8.72,5.14,77
134,230,5,0,10.62,5.13,77
135,240,3,0,7.66,5.61,78
136,250,4,0,8.93,5.75,78
137,260,1,0,8.28,4.22,78
138,270,3,0,6.23,3.31,78
139,280,0,0,7.37,4.28,78
140,290,5,0,12.57,5.06,74
141,300,1,0,8.34,4.61,74
142,310,3,0,12.07,6.02,74
143,320,3,0,9.08,5.58,74
144,330,7,0,8.35,8.66,74
145,340,8,0,11.03,7.62,75
146,350,5,0,10.35,6.01,75
147,360,0,0,9.9,3.98,75
148,370,3,0,11.06,4.04,75
149,380,0,0,11.79,4.17,75
150,390,2,0,11.14,5.28,77
151,400,1,0,8.81,6.58,77
152,410,2,0,8.48,4.53,77
153,420,2,0,7.56,5.32,77
154,430,9,0,11.41,6.82,77
155,440,5,0,13.96,5.23,75
156,450,1,0,9.49,4.94,75
157,460,1,0,8.29,2.86,75
158,470,3,0,10.34,4.25,81
159,480,4,0,9.69,7.8,74
160,490,2,0,6.6,6.79,73
161,500,4,0,9.33,5.43,74
162,510,7,0,11.62,4.33,74
163,520,3,0,8.02,5.1,81
164,530,6,0,8.51,7.48,78
165,540,6,0,10.6,4.49,80
166,550,1,0,9.34,4.56,78
167,560,1,0,8.46,4.54,77
168,570,1,0,10.46,4.09,81
169,580,4,0,5.96,4.69,79
170,590,5,0,8.86,5.19,74
171,600,3,0,10.81,3.4,73
172,610,1,0,4.5,1.77,82
173,620,7,0,8.31,3.51,80
174,630,4,0,9.87,4.32,81
