,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
84,200,4,2,7.99,5.51,71
85,210,3,1,8.8,5.89,72
86,220,6,1,8.68,4.27,72
87,230,0,1,5.53,6.37,72
88,240,5,0,8.27,6.19,72
89,250,9,2,7.19,5.29,72
90,260,10,0,10.32,5.55,73
91,270,3,1,6.26,7.03,73
92,280,9,1,3.09,1.48,73
93,290,7,1,5.36,5.57,73
94,300,6,3,6.61,6.25,73
95,310,9,0,11.31,11.69,73
96,320,5,1,4.21,3.57,73
97,330,2,1,5.89,5.19,73
98,340,3,3,6.14,5.0,73
99,350,18,1,10.71,8.02,73
100,360,2,7,9.11,7.59,72
101,370,4,0,7.0,6.02,72
102,380,2,0,11.03,6.83,72
103,390,4,1,6.98,5.08,72
104,400,6,0,8.59,6.13,72
105,410,7,2,8.77,8.96,74
106,420,0,0,4.44,5.52,74
107,430,7,1,9.69,6.92,74
108,440,8,3,7.46,8.17,74
109,450,4,0,7.81,6.18,74
110,460,3,0,5.83,4.1,72
111,470,1,0,6.89,3.69,72
112,480,2,1,8.59,5.69,72
113,490,2,0,8.2,7.1,72
114,500,5,8,14.86,9.0,72
115,510,2,13,7.95,11.39,72
116,520,1,1,5.29,1.96,72
117,530,2,1,5.75,5.7,72
118,540,6,0,8.17,7.32,72
119,550,7,0,6.29,4.12,72
120,560,0,0,4.5,1.95,73
121,570,4,0,8.34,3.55,73
122,580,7,0,9.66,3.64,73
123,590,3,0,8.56,4.64,73
124,600,2,0,8.88,4.61,73
125,10,5,3,7.8,8.8,72
126,20,8,3,5.62,9.0,72
127,30,7,0,11.44,11.62,72
128,40,5,0,9.56,10.96,72
129,50,3,0,9.34,4.63,72
130,60,9,1,8.88,5.89,72
131,70,3,0,4.83,5.6,72
132,80,2,3,8.61,13.41,72
133,90,2,1,6.28,5.6,72
134,100,5,0,6.35,4.79,72
135,110,14,0,8.7,8.36,73
136,120,0,0,4.51,2.09,73
137,130,3,0,4.5,4.04,73
138,140,3,0,7.77,6.63,73
139,150,9,0,7.39,4.99,73
140,160,4,0,10.36,5.12,70
141,170,1,12,6.57,3.64,70
142,180,0,2,9.67,4.17,70
143,190,3,2,7.93,4.01,70
144,200,13,0,11.82,9.45,70
145,210,8,0,5.45,6.79,73
146,220,3,0,6.08,3.66,73
147,230,2,0,8.8,4.48,73
148,240,4,0,7.5,3.59,73
149,250,5,0,4.58,4.41,73
150,260,1,0,7.52,3.83,72
151,270,0,1,7.05,2.13,72
152,280,2,1,7.57,4.35,72
153,290,2,4,7.63,6.09,72
154,300,2,3,14.01,8.68,72
155,310,13,0,9.58,4.38,73
156,320,12,5,8.17,5.0,73
157,330,4,2,10.49,2.03,73
158,340,1,1,7.83,4.6,73
159,350,5,8,13.07,10.45,73
160,360,3,2,7.25,3.73,73
161,370,1,0,6.14,3.86,73
162,380,4,1,8.86,10.02,73
163,390,4,0,10.58,8.73,73
164,400,7,0,13.38,5.73,73
165,410,7,5,15.25,8.64,71
166,420,4,12,13.32,6.9,71
167,430,12,0,14.05,7.04,71
168,440,12,0,8.63,4.09,71
169,450,8,0,12.83,9.19,71
170,460,18,1,14.86,9.4,70
171,470,4,0,9.42,8.78,70
172,480,14,0,13.96,8.42,70
173,490,8,2,17.04,9.45,70
174,500,7,0,11.64,14.64,70
175,510,18,3,7.24,4.42,72
176,520,3,20,6.07,5.98,72
177,530,6,0,10.82,5.25,72
178,540,12,1,12.21,5.89,72
179,550,3,8,11.02,7.68,72
180,560,2,5,9.33,8.78,74
181,570,1,5,6.37,4.04,74
182,580,1,13,12.1,3.8,74
183,590,4,27,13.33,11.4,74
