,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
165,990,2,0,6.08,2.97,80,2
166,1000,3,0,6.13,2.74,72,2
167,1010,2,1,7.39,2.87,71,2
168,1020,2,0,4.18,3.29,72,2
169,1030,1,0,6.01,2.92,73,2
170,1040,2,1,7.48,4.35,75,2
171,1050,6,0,10.8,5.14,71,2
172,1060,12,0,4.83,5.9,78,2
173,1070,7,0,9.25,4.61,71,2
174,1080,1,0,10.82,3.13,77,2
175,1090,3,1,6.54,4.87,75,2
176,1100,2,0,10.0,4.61,72,2
177,1110,2,0,8.48,3.15,77,2
178,1120,2,0,7.46,5.72,79,2
179,1130,2,0,8.89,9.88,76,2
180,1140,3,0,9.69,3.73,72,2
181,1150,3,0,10.21,3.2,75,2
182,1160,4,1,11.68,5.29,77,2
183,1170,4,0,12.4,6.7,76,2
