,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
134,80,10,0,5.76,4.12,63,1
135,90,4,0,4.36,3.62,62,1
136,100,0,0,5.1,3.64,62,1
137,110,4,0,5.44,3.79,62,1
138,120,2,0,6.13,3.98,62,1
139,130,1,0,4.5,4.39,62,1
140,140,2,0,6.47,4.63,61,1
141,150,1,1,4.53,3.54,61,1
142,160,4,0,5.92,4.45,61,1
143,170,2,0,4.47,3.7,61,1
144,180,2,0,3.68,3.64,61,1
145,190,1,0,3.85,3.6,60,1
146,200,0,0,4.78,3.3,60,1
147,210,1,0,6.41,3.71,60,1
148,220,0,0,4.03,2.59,60,1
149,230,6,0,4.71,4.93,60,1
150,240,2,0,4.92,3.46,62,1
151,250,2,1,6.51,3.9,62,1
152,260,2,1,5.49,7.26,62,1
153,270,0,0,5.58,4.26,62,1
154,280,4,0,3.78,4.17,62,1
155,290,1,0,3.73,3.79,62,1
156,300,0,0,2.71,3.05,62,1
157,310,3,0,4.41,5.35,62,1
158,320,18,2,7.17,3.83,62,1
159,330,10,0,6.98,7.24,62,1
160,340,1,0,6.73,3.51,62,1
161,350,1,0,5.86,4.77,62,1
162,360,0,0,4.76,3.28,62,1
163,370,5,0,3.8,3.71,62,1
164,380,2,0,4.47,4.05,62,1
165,390,9,0,4.73,3.96,61,1
166,400,5,0,6.38,3.32,61,1
167,410,1,0,5.79,3.48,61,1
168,420,7,0,5.81,4.64,61,1
169,430,4,0,5.93,4.84,61,1
170,440,1,0,5.71,6.45,61,1
171,450,8,0,5.99,4.92,61,1
172,460,4,0,4.34,3.91,61,1
173,470,6,0,5.98,5.02,61,1
174,480,0,0,3.61,3.67,61,1
175,490,3,0,3.92,4.52,62,1
176,500,1,0,3.59,3.52,62,1
177,510,5,0,3.8,5.0,62,1
178,520,1,0,4.49,3.23,62,1
179,530,12,0,6.62,4.26,62,1
180,540,6,0,4.81,3.63,61,1
181,550,1,0,5.21,3.6,56,1
182,560,0,0,4.07,2.46,58,1
183,570,6,0,5.16,2.41,57,1
184,580,2,0,5.06,3.67,56,1
185,590,3,0,7.41,3.74,61,1
186,600,1,0,5.87,3.48,58,1
