,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
58,590,1,0,6.33,4.6,60,1
59,600,0,0,6.68,5.27,60,1
60,610,1,0,7.08,4.05,61,1
61,620,9,0,8.07,7.19,61,1
62,630,0,0,3.56,2.17,61,1
63,640,2,0,4.57,2.73,61,1
64,650,1,0,5.82,2.86,61,1
65,10,18,0,5.27,3.45,60,1
66,20,27,0,3.53,4.49,60,1
67,30,21,0,12.89,8.29,60,1
68,40,11,0,7.19,3.36,60,1
69,50,5,0,6.8,1.94,60,1
70,60,9,0,6.63,1.77,61,1
71,70,10,0,10.07,1.77,61,1
72,80,10,0,8.9,2.11,61,1
73,90,14,0,9.35,2.67,61,1
74,100,20,0,11.41,2.9,61,1
75,110,15,0,10.26,2.53,60,1
76,120,20,0,8.84,2.98,60,1
77,130,25,0,9.41,4.85,60,1
78,140,32,0,7.42,3.33,60,1
79,150,15,0,9.87,3.01,60,1
80,160,20,0,8.31,6.35,60,1
81,170,12,0,7.28,3.39,60,1
82,180,5,0,4.01,2.12,60,1
83,190,12,0,7.77,3.78,60,1
84,200,20,0,6.71,2.58,60,1
85,210,23,0,7.04,2.44,62,1
86,220,18,0,6.28,3.74,62,1
87,230,21,0,6.92,2.58,62,1
88,240,8,0,6.58,2.63,62,1
89,250,9,0,6.87,1.95,62,1
90,260,11,0,9.38,3.02,61,1
91,270,6,0,7.53,2.37,61,1
92,280,2,0,5.68,2.16,61,1
93,290,20,0,4.59,2.7,61,1
94,300,21,0,6.77,5.51,61,1
95,310,7,0,9.27,1.99,61,1
96,320,9,0,6.53,2.13,61,1
97,330,5,0,6.52,2.29,61,1
98,340,10,0,7.55,1.98,61,1
99,350,22,0,7.54,4.38,61,1
100,360,21,0,3.82,2.17,59,1
101,370,14,0,6.02,1.78,59,1
102,380,13,0,4.9,2.1,59,1
103,390,12,0,4.3,2.0,59,1
104,400,12,0,5.24,4.17,59,1
105,410,6,0,5.48,2.7,60,1
106,420,11,0,6.49,2.57,60,1
107,430,15,0,6.26,2.27,60,1
108,440,13,0,6.59,2.49,60,1
109,450,14,0,6.59,2.31,60,1
110,460,12,0,6.67,3.26,58,1
111,470,25,0,7.0,4.18,58,1
112,480,13,0,9.24,2.58,58,1
113,490,16,0,6.23,2.62,58,1
114,500,5,0,4.87,2.11,58,1
115,510,3,0,5.89,4.45,59,1
116,520,5,0,5.57,4.16,59,1
117,530,21,0,13.35,3.0,59,1
118,540,15,0,11.32,4.65,59,1
119,550,11,0,10.52,2.6,59,1
120,560,1,0,7.24,2.24,59,1
121,570,7,0,10.82,4.01,59,1
122,580,3,0,6.55,3.72,59,1
123,590,10,0,7.22,4.47,59,1
124,600,11,0,8.04,4.87,59,1
125,610,13,0,8.82,2.62,60,1
126,620,2,0,4.28,2.04,60,1
127,10,7,0,6.11,2.35,60,1
128,20,23,3,11.16,5.18,60,1
129,30,15,0,6.25,3.61,60,1
130,40,12,0,5.57,2.84,60,1
131,50,16,0,6.94,3.21,60,1
132,60,3,0,5.89,3.06,60,1
133,70,6,0,6.83,3.34,60,1
134,80,7,0,7.17,3.59,60,1
135,90,7,0,5.76,2.94,60,1
136,100,11,0,10.18,2.59,60,1
137,110,5,0,7.09,3.28,60,1
138,120,7,0,7.64,10.0,60,1
139,130,16,1,7.18,5.79,60,1
140,140,0,0,5.71,2.71,59,1
141,150,1,0,6.31,2.53,59,1
142,160,0,0,7.65,3.14,59,1
143,170,7,3,8.09,4.21,59,1
144,180,4,0,6.04,4.2,59,1
145,190,8,0,8.17,2.44,61,1
146,200,15,0,6.59,2.53,61,1
147,210,16,0,7.68,3.09,61,1
148,220,5,0,5.89,2.56,61,1
149,230,23,0,8.32,2.68,61,1
150,240,14,0,8.69,6.83,60,1
151,250,5,0,8.14,5.52,60,1
152,260,4,0,6.35,6.45,60,1
153,270,7,0,5.75,7.24,60,1
154,280,14,0,6.89,2.76,60,1
155,290,6,0,7.73,2.46,61,1
156,300,4,1,5.71,2.26,61,1
157,310,4,1,7.45,2.58,61,1
158,320,3,0,6.9,2.15,61,1
159,330,3,0,5.95,3.34,61,1
160,340,0,0,7.02,2.6,60,1
161,350,4,0,5.83,2.53,60,1
162,360,12,0,5.34,2.26,60,1
163,370,1,0,6.23,2.94,60,1
164,380,2,0,3.35,2.22,60,1
165,390,3,0,10.21,7.23,61,1
166,400,2,0,3.56,2.5,61,1
167,410,10,0,8.76,6.94,61,1
168,420,31,0,4.97,2.95,61,1
169,430,17,0,7.86,3.69,61,1
170,440,10,0,6.1,5.02,61,1
171,450,14,0,8.28,5.41,61,1
172,460,6,0,8.16,4.47,61,1
173,470,10,0,8.67,3.72,61,1
174,480,14,0,4.86,1.84,61,1
175,490,5,0,8.52,4.55,62,1
176,500,4,0,6.91,5.04,62,1
177,510,5,0,6.05,4.78,62,1
178,520,9,0,7.6,5.46,62,1
179,530,5,0,8.17,5.62,62,1
180,540,17,0,8.6,4.77,60,1
181,550,31,0,8.54,5.74,60,1
182,560,28,0,5.78,2.32,60,1
183,570,24,0,6.68,2.59,60,1
184,580,13,0,8.28,4.08,60,1
185,590,8,0,8.0,4.1,60,1
186,600,19,0,7.68,4.2,55,1
187,610,8,0,5.82,2.8,62,1
188,620,12,0,7.73,3.77,55,1
