,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
108,460,4,0,10.22,2.3,64,1
109,470,4,0,4.28,2.34,64,1
110,480,3,0,4.77,2.29,63,1
111,490,6,0,2.49,1.74,63,1
112,500,8,0,8.3,2.05,63,1
113,510,5,0,7.63,2.9,63,1
114,520,4,0,3.82,3.24,63,1
115,530,8,0,4.67,2.76,64,1
116,540,29,0,2.43,3.54,64,1
117,550,5,0,4.9,2.47,64,1
118,560,7,0,4.12,3.63,64,1
119,570,5,0,4.89,2.18,64,1
120,580,3,0,3.59,2.12,63,1
121,590,7,0,2.9,1.98,65,1
122,600,4,0,3.21,2.63,68,1
123,610,1,0,3.92,2.7,59,1
124,620,5,0,3.57,3.32,68,1
125,10,0,0,4.97,2.53,67,1
126,20,1,0,4.15,2.86,67,1
127,30,2,0,7.79,2.83,64,1
128,40,3,0,6.99,1.99,61,1
129,50,10,1,6.13,5.28,68,1
130,60,26,2,8.36,5.36,61,1
131,70,8,0,4.49,2.81,67,1
132,80,3,0,3.41,3.42,68,1
133,90,2,0,6.33,2.83,66,1
134,100,7,1,4.81,3.01,67,1
135,110,1,2,3.2,2.7,63,1
136,120,2,2,2.01,2.7,62,1
137,130,2,0,3.47,3.63,67,1
138,140,3,1,3.46,3.62,60,1
139,150,1,0,7.8,3.02,63,1
140,160,1,0,4.05,3.76,67,1
141,170,0,0,7.67,3.36,67,1
142,180,0,0,5.51,2.63,60,1
143,190,1,0,5.89,3.48,65,1
144,200,1,0,4.94,2.48,60,1
145,210,2,0,6.58,2.9,66,1
146,220,0,0,4.63,2.55,59,1
147,230,1,0,3.72,3.08,66,1
148,240,1,0,3.58,2.15,59,1
149,250,0,0,3.26,1.8,59,1
150,260,1,0,4.18,2.22,59,1
151,270,1,0,6.86,2.07,60,1
152,280,4,0,8.39,4.82,63,1
153,290,1,0,5.46,2.73,60,1
154,300,0,0,3.32,3.1,64,1
155,310,1,0,8.97,3.41,59,1
156,320,0,0,4.03,2.65,59,1
157,330,0,0,3.99,2.27,62,1
158,340,0,0,2.47,1.81,66,1
159,350,1,0,2.97,2.27,61,1
160,360,1,0,7.05,3.69,60,1
161,370,0,0,3.34,2.19,62,1
162,380,0,0,3.06,2.17,62,1
163,390,0,0,4.5,3.27,68,1
164,400,2,0,5.39,1.64,59,1
165,410,2,0,3.38,2.28,60,1
166,420,2,0,3.81,1.98,63,1
167,430,1,0,5.2,2.09,61,1
168,440,2,0,7.26,2.46,66,1
169,450,2,0,3.32,1.96,60,1
170,460,1,0,5.42,2.4,64,1
171,470,0,0,3.16,1.73,68,1
172,480,1,0,6.6,3.5,66,1
173,490,5,0,5.4,5.37,68,1
174,500,1,0,2.64,1.97,64,1
175,510,0,0,3.47,1.92,67,1
176,520,1,0,4.8,2.08,66,1
177,530,3,0,4.38,2.24,65,1
178,540,1,0,8.09,2.66,59,1
179,550,0,0,6.1,2.73,63,1
180,560,6,0,9.52,3.74,63,1
181,570,5,0,8.06,5.02,61,1
182,580,0,0,10.9,2.13,67,1
183,590,1,0,9.9,2.96,61,1
