,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
115,270,1,0,4.83,9.3,69,1
116,280,2,0,4.18,7.45,69,1
117,290,4,0,5.16,3.7,69,1
118,300,2,0,4.54,6.76,69,1
119,310,1,0,4.4,3.55,69,1
120,320,5,0,4.43,6.77,70,1
121,330,3,0,3.92,4.77,70,1
122,340,2,0,4.62,5.77,70,1
123,350,9,0,7.61,6.81,70,1
124,360,4,0,4.65,2.54,70,1
125,370,2,0,5.44,5.65,66,1
126,380,1,0,4.26,2.93,66,1
127,390,0,0,5.11,6.91,66,1
128,400,0,0,4.07,6.49,66,1
129,410,1,0,7.66,8.28,66,1
130,420,1,0,6.26,7.74,67,1
131,430,2,0,6.38,8.03,67,1
132,440,1,0,9.27,7.97,67,1
133,450,3,0,5.29,6.35,67,1
134,460,1,0,5.27,6.36,67,1
135,470,0,0,5.71,9.19,67,1
136,480,1,0,5.23,6.76,67,1
137,490,1,0,5.34,6.11,67,1
138,500,1,0,4.82,7.51,67,1
139,510,4,0,4.46,6.14,67,1
140,520,3,0,4.13,7.16,71,1
141,530,2,0,4.8,5.11,71,1
142,540,1,0,4.87,8.24,71,1
143,550,6,0,6.14,9.54,71,1
144,560,0,0,5.95,6.55,71,1
145,570,4,0,4.47,7.3,69,1
146,580,3,0,4.64,3.45,69,1
147,590,0,0,5.73,9.61,69,1
148,600,2,0,5.3,6.43,69,1
149,610,0,0,4.24,6.53,69,1
150,620,2,0,4.39,6.39,70,1
151,630,3,0,5.0,7.72,70,1
152,640,1,0,4.75,7.81,70,1
153,650,8,0,5.91,7.55,70,1
154,660,3,0,4.74,4.19,70,1
155,670,1,0,5.58,2.94,68,1
156,680,3,0,3.78,2.91,68,1
157,690,5,0,4.35,2.93,68,1
158,700,0,0,4.68,3.9,68,1
159,710,2,0,4.82,5.23,68,1
160,720,4,0,5.2,5.15,70,1
161,730,2,0,5.1,8.21,70,1
162,740,3,0,5.82,5.83,70,1
163,750,1,0,4.81,7.26,70,1
164,760,2,0,5.23,7.0,70,1
165,770,0,0,6.35,7.8,69,1
166,780,5,0,6.46,7.11,69,1
167,790,3,0,5.38,2.14,69,1
168,800,2,0,4.61,5.14,69,1
169,810,1,0,6.51,3.32,69,1
170,820,0,0,4.68,4.2,68,1
171,830,3,0,4.56,2.71,64,1
172,840,2,0,4.35,4.35,72,1
173,850,2,0,4.27,3.91,68,1
174,860,11,0,4.57,2.3,72,1
175,870,5,0,4.87,4.82,69,1
176,880,3,0,5.89,4.38,68,1
177,890,6,0,5.03,4.73,70,1
178,900,2,0,5.28,4.93,66,1
