,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
80,160,9,0,9.05,7.9,70,2
81,170,9,0,8.27,4.73,70,2
82,180,1,0,4.35,3.14,70,2
83,190,2,0,4.92,4.05,70,2
84,200,3,0,3.31,3.51,70,2
85,210,3,0,5.58,4.67,72,2
86,220,3,0,3.9,5.24,72,2
87,230,3,0,7.21,4.34,72,2
88,240,5,0,5.69,4.53,72,2
89,250,2,0,7.27,5.35,72,2
90,260,4,0,5.49,5.95,72,2
91,270,5,0,5.28,5.13,72,2
92,280,6,0,4.62,4.26,72,2
93,290,4,0,9.49,6.82,72,2
94,300,0,0,2.94,2.84,72,2
95,310,5,0,7.44,5.73,70,2
96,320,4,0,3.6,4.46,70,2
97,330,0,0,4.27,6.15,70,2
98,340,3,0,3.61,4.44,70,2
99,350,3,0,6.4,5.8,70,2
100,360,7,0,4.74,5.79,70,2
101,370,7,0,7.28,4.81,70,2
102,380,4,0,6.66,5.91,70,2
103,390,4,0,4.89,4.21,70,2
104,400,20,0,4.72,3.6,70,2
105,410,3,0,4.0,4.11,71,2
106,420,1,0,4.43,4.77,71,2
107,430,2,0,3.27,2.02,71,2
108,440,2,0,3.73,3.72,71,2
109,450,3,0,3.51,4.42,71,2
110,460,0,0,4.64,4.05,70,2
111,470,2,0,3.3,3.21,70,2
112,480,7,0,4.37,4.09,70,2
113,490,5,0,3.95,4.9,70,2
114,500,10,0,4.8,4.88,70,2
115,510,6,0,4.49,5.33,72,2
116,520,3,0,5.45,4.29,72,2
117,530,7,0,4.45,4.61,72,2
118,540,6,0,5.9,3.81,72,2
119,550,2,0,5.59,3.72,72,2
120,560,5,0,4.5,4.76,73,2
121,570,2,0,3.67,4.87,73,2
122,580,13,0,6.32,4.5,73,2
123,590,7,0,4.12,4.43,73,2
124,10,2,0,4.04,4.7,73,2
125,20,2,0,4.27,3.64,73,2
126,30,7,0,4.86,4.89,73,2
127,40,6,0,7.47,5.65,73,2
128,50,6,0,5.88,5.44,73,2
129,60,7,0,9.84,5.36,73,2
130,70,4,0,4.36,4.77,69,2
131,80,2,0,4.09,4.31,69,2
132,90,4,0,3.66,6.55,69,2
133,100,3,0,4.53,5.12,69,2
134,110,3,0,8.11,7.29,69,2
135,120,21,0,6.28,7.03,69,2
136,130,0,0,3.94,2.96,69,2
137,140,3,0,7.99,4.91,69,2
138,150,7,0,7.51,4.78,69,2
139,160,2,0,5.0,3.65,69,2
140,170,3,0,5.53,3.3,70,2
141,180,5,0,4.44,4.68,70,2
142,190,6,0,5.4,4.94,70,2
143,200,3,0,5.32,5.06,70,2
144,210,3,0,3.46,3.58,70,2
145,220,6,0,4.73,4.42,71,2
146,230,4,0,4.22,3.72,71,2
147,240,4,0,4.97,3.84,71,2
148,250,2,0,4.2,4.1,71,2
149,260,8,4,6.79,4.81,71,2
150,270,4,0,4.97,4.99,71,2
151,280,2,0,7.33,6.15,71,2
152,290,9,0,11.7,5.68,71,2
153,300,2,0,8.56,6.06,71,2
154,310,3,0,8.4,5.42,71,2
155,320,4,0,6.25,5.61,71,2
156,330,1,0,4.79,3.85,71,2
157,340,2,0,7.23,3.89,71,2
158,350,0,0,5.7,4.01,71,2
159,360,4,0,6.12,5.74,71,2
160,370,5,0,6.43,4.85,69,2
161,380,1,0,5.02,4.33,69,2
162,390,6,0,7.66,4.92,69,2
163,400,7,0,6.79,6.44,69,2
164,410,6,0,9.39,5.89,69,2
165,420,2,0,7.22,5.18,72,2
166,430,6,0,6.89,6.53,72,2
167,440,6,0,7.46,7.57,72,2
168,450,1,0,9.23,7.56,72,2
169,460,2,0,5.62,5.31,72,2
170,470,3,0,5.0,4.09,71,2
171,480,8,0,5.68,4.33,71,2
172,490,3,0,7.52,6.7,71,2
173,500,6,0,12.34,6.45,71,2
174,510,2,0,8.8,5.07,71,2
175,520,6,0,6.63,5.39,72,2
176,530,4,0,5.01,5.03,72,2
177,540,5,0,6.9,5.77,72,2
178,550,14,4,7.22,7.84,72,2
179,560,2,0,4.06,2.3,72,2
180,570,9,0,5.41,5.54,74,2
181,580,7,0,7.04,4.52,68,2
182,590,5,0,4.44,5.47,73,2
183,600,7,4,5.67,8.31,73,2
