,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
77,10,3,0,6.49,6.75,68,2
78,20,2,0,5.31,4.78,68,2
79,30,2,1,4.87,4.51,68,2
80,40,2,0,4.33,3.39,69,2
81,50,4,2,7.39,4.78,69,2
82,60,0,1,9.67,3.09,69,2
83,70,2,6,5.37,4.59,69,2
84,80,2,3,5.46,4.57,69,2
85,90,3,2,7.01,6.01,69,2
86,100,4,7,5.52,6.84,69,2
87,110,2,8,11.05,8.0,69,2
88,120,2,16,7.69,6.31,69,2
89,130,5,20,5.92,4.61,69,2
90,140,1,25,8.86,6.18,68,2
91,150,1,12,8.2,4.27,68,2
92,160,1,13,4.5,3.91,68,2
93,170,4,3,5.73,5.49,68,2
94,180,4,0,5.09,3.73,68,2
95,190,3,1,10.09,7.08,67,2
96,200,2,2,12.98,5.64,67,2
97,210,0,0,7.68,1.9,67,2
98,220,3,1,9.96,4.23,67,2
99,230,0,1,7.27,3.63,67,2
100,240,15,1,10.79,5.85,65,2
101,250,9,0,11.45,5.06,65,2
102,260,3,0,8.55,3.64,65,2
103,270,1,0,4.91,2.77,65,2
104,280,7,0,7.26,6.22,65,2
105,290,5,3,5.4,4.02,67,2
106,300,5,2,5.4,3.74,67,2
107,310,12,2,8.0,5.44,67,2
108,320,15,2,8.49,4.08,67,2
109,330,3,2,6.51,3.73,67,2
110,340,0,3,2.53,1.66,68,2
111,350,1,2,6.16,2.84,68,2
112,360,6,1,6.55,5.11,68,2
113,370,7,1,13.58,5.28,68,2
114,380,10,0,10.09,4.66,68,2
115,390,14,9,4.54,4.03,71,2
116,400,3,10,5.23,3.96,71,2
117,410,3,9,7.66,7.15,71,2
118,420,4,12,3.1,3.93,71,2
119,430,2,6,4.87,5.04,71,2
120,440,2,18,2.77,5.09,69,2
121,450,3,19,5.14,4.8,69,2
122,460,4,5,4.64,5.27,69,2
123,470,5,1,6.72,4.3,69,2
124,480,2,1,5.1,4.17,69,2
125,490,4,0,4.78,6.13,67,2
126,500,3,0,4.47,4.68,67,2
127,510,4,0,9.27,4.69,67,2
128,520,0,13,14.0,8.92,67,2
129,530,1,6,14.85,7.48,67,2
130,540,2,1,8.27,4.54,67,2
131,550,4,0,6.2,7.39,67,2
132,560,3,0,13.77,7.15,67,2
133,570,3,0,9.59,6.09,67,2
134,580,1,0,10.58,4.57,67,2
135,590,4,0,14.58,6.8,70,2
136,600,0,10,7.88,3.12,70,2
137,610,2,2,4.17,5.1,70,2
138,620,2,1,3.64,3.84,70,2
139,630,3,2,3.46,5.34,70,2
140,640,6,1,7.8,5.24,66,2
141,650,2,0,3.86,3.52,66,2
142,660,7,5,7.55,5.52,66,2
143,670,4,4,8.96,5.45,66,2
144,680,1,20,5.59,3.01,66,2
145,690,5,27,4.45,6.75,67,2
146,700,2,12,4.24,5.36,67,2
147,710,1,23,5.53,3.42,68,2
148,720,3,34,5.51,5.44,66,2
149,730,13,20,7.41,8.17,71,2
150,740,29,2,10.49,6.03,71,2
